alpha,sigma,market,margin,bcost,entry,exit,merger,profits,surplus,welfare,mpoly,mpolyA,mpolyB
0.4,4.0,21,0.905,0.0,0.5083,0.265,1.0,1.222,1.547,2.77,0.0,0.0,0.0
0.4,4.0,30,0.4966,0.0,0.4463,0.0,0.0,0.9766,1.996,2.973,0.0,0.0,0.0
0.4,4.0,31,0.4595,0.0,0.298,1.409,1.0,0.769,2.092,2.86,0.0,0.0,0.0
0.4,4.0,40,0.4966,0.0,0.0,0.0,0.0,0.9424,2.133,3.074,0.0,0.0,0.0
0.4,4.0,41,0.3552,0.0,0.0,2.5,1.0,0.6924,2.283,2.975,0.0,0.0,0.0
0.4,4.0,43,0.25,0.0,0.0,0.0,1.0,0.5,2.588,3.088,0.0,0.0,0.0
0.4,5.0,20,1.034,0.0,0.686,0.06323,0.4429,1.1875,1.57,2.758,0.0,0.0,0.0
0.4,5.0,21,0.966,0.0,0.3872,0.1986,1.0,1.309,1.426,2.734,0.0,0.0,0.0
0.4,5.0,30,0.4004,0.0,0.3896,0.0495,0.0794,0.8345,2.07,2.904,0.0,0.0,0.0
0.4,5.0,31,0.4248,0.0,0.2568,1.386,1.0,0.6924,2.125,2.818,0.0,0.0,0.0
0.4,5.0,40,0.3994,0.0,0.0,0.0,0.0,0.7812,2.232,3.014,0.0,0.0,0.0
0.4,5.0,41,0.2861,0.0,0.0,2.5,1.0,0.5664,2.363,2.93,0.0,0.0,0.0
0.4,5.0,43,0.2,0.0,0.0,0.0,1.0,0.4,2.62,3.018,0.0,0.0,0.0
0.4,6.0,20,1.091,0.0,0.5654,0.0592,0.51,1.26,1.466,2.727,0.0,0.0,0.0
0.4,6.0,21,1.015,0.0,0.3025,0.1536,1.0,1.415,1.301,2.717,0.0,0.0,0.0
0.4,6.0,30,0.3381,0.0,0.3389,0.09607,0.1556,0.745,2.111,2.855,0.0,0.0,0.0
0.4,6.0,31,0.4084,0.0,0.2224,1.367,1.0,0.651,2.14,2.791,0.0,0.0,0.0
0.4,6.0,40,0.3333,0.0,0.0,0.0,0.0,0.6606,2.31,2.97,0.0,0.0,0.0
0.4,6.0,41,0.2389,0.0,0.0,2.5,1.0,0.4758,2.424,2.898,0.0,0.0,0.0
0.4,6.0,43,0.1666,0.0,0.0,0.0,1.0,0.3333,2.639,2.973,0.0,0.0,0.0
0.4,7.0,20,1.136,0.0,0.4766,0.0613,0.573,1.376,1.328,2.703,0.0,0.0,0.0
0.4,7.0,21,1.054,0.0,0.2421,0.1241,1.0,1.548,1.155,2.703,0.0,0.0,0.0
0.4,7.0,30,0.2957,0.0,0.2976,0.1252,0.2051,0.695,2.129,2.824,0.0,0.0,0.0
0.4,7.0,31,0.4011,0.0,0.1948,1.352,1.0,0.631,2.143,2.773,0.0,0.0,0.0
0.4,7.0,40,0.2856,0.0,0.0,0.0,0.0,0.5693,2.37,2.94,0.0,0.0,0.0
0.4,7.0,41,0.2048,0.0,0.0,2.5,1.0,0.4092,2.467,2.877,0.0,0.0,0.0
0.4,7.0,43,0.1428,0.0,0.0,0.0,1.0,0.2856,2.654,2.94,0.0,0.0,0.0
0.4,8.0,20,1.171,0.0,0.4294,0.0917,0.694,1.604,1.079,2.684,1.25e-6,1.5e-6,1.67e-6
0.4,8.0,21,1.089,0.0,0.1979,0.1069,1.0,1.78,0.9097,2.69,1.4e-6,1.67e-6,1.85e-6
